ISBN13,Title,Authors,Format,Number of Pages,Read Status,Date Read,Date Added,Year Published,Star Rating,Average Rating,Moods,Pace,Genre
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,adventurous,medium,Fiction
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,emotional,medium,Fiction
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,funny,medium,Fiction
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,mysterious,medium,Fiction
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,adventurous,medium,Romance
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,emotional,medium,Romance
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,funny,medium,Romance
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,mysterious,medium,Romance
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,adventurous,medium,Adventure
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,emotional,medium,Adventure
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,funny,medium,Adventure
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,mysterious,medium,Adventure
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,adventurous,medium,Magic
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,emotional,medium,Magic
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,funny,medium,Magic
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,mysterious,medium,Magic
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,adventurous,medium,Mystery
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,emotional,medium,Mystery
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,funny,medium,Mystery
9781440000000.0,"Everblaze (Keeper of the Lost Cities, #3)",Shannon Messenger,hardcover,624,read,2019-08-20 00:00:00,2019-08-16 00:00:00,2014,5.0,4.54,mysterious,medium,Mystery
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,adventurous,medium,Fantasy
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,dark,medium,Fantasy
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,emotional,medium,Fantasy
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,tense,medium,Fantasy
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,adventurous,medium,Fiction
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,dark,medium,Fiction
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,emotional,medium,Fiction
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,tense,medium,Fiction
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,adventurous,medium,Young Adult
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,dark,medium,Young Adult
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,emotional,medium,Young Adult
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,tense,medium,Young Adult
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,adventurous,medium,Magic
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,dark,medium,Magic
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,emotional,medium,Magic
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,tense,medium,Magic
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,adventurous,medium,Adult
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,dark,medium,Adult
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,emotional,medium,Adult
9780770000000.0,"A Conjuring of Light (Shades of Magic, #3)",V.E. Schwab,hardcover,624,read,,2022-10-31 00:00:00,2017,4.5,4.33,tense,medium,Adult
9780010000000.0,"Kingdom of Souls (Kingdom of Souls, #1)",Rena Barron,hardcover,496,to-read,,2020-02-19 00:00:00,2019,0.0,3.74,,,
9781250000000.0,"The Merciful Crow (The Merciful Crow, #1)",Margaret Owen,hardcover,384,to-read,,2019-08-25 00:00:00,2019,0.0,3.88,,,
9781530000000.0,"Wings of Ebony (Wings of Ebony, #1)",J. Elle,hardcover,368,to-read,,2021-04-05 00:00:00,2021,0.0,3.9,,,
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,adventurous,fast,Fantasy
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,emotional,fast,Fantasy
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,adventurous,fast,Young Adult
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,emotional,fast,Young Adult
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,adventurous,fast,Retellings
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,emotional,fast,Retellings
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,adventurous,fast,Historical Fiction
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,emotional,fast,Historical Fiction
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,adventurous,fast,Fiction
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,emotional,fast,Fiction
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,adventurous,fast,Romance
9780400000000.0,"The Rose & the Dagger (The Wrath and the Dawn, #2)",Renee Ahdieh,hardcover,416,read,,2019-04-20 00:00:00,2016,3.0,4.06,emotional,fast,Romance
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,adventurous,fast,Fantasy
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,emotional,fast,Fantasy
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,funny,fast,Fantasy
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,mysterious,fast,Fantasy
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,adventurous,fast,Young Adult
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,emotional,fast,Young Adult
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,funny,fast,Young Adult
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,mysterious,fast,Young Adult
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,adventurous,fast,Romance
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,emotional,fast,Romance
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,funny,fast,Romance
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,mysterious,fast,Romance
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,adventurous,fast,Magic
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,emotional,fast,Magic
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,funny,fast,Magic
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,mysterious,fast,Magic
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,adventurous,fast,Fiction
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,emotional,fast,Fiction
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,funny,fast,Fiction
9781480000000.0,"Sorcery of Thorns (Sorcery of Thorns, #1)",Margaret Rogerson,hardcover,456,read,,2020-01-06 00:00:00,2019,3.75,4.08,mysterious,fast,Fiction
43954881.0,"Rules of Redemption (The Firebird Chronicles, #1)",T.A. White,digital,420,to-read,,2020-10-04 00:00:00,2019,0.0,4.36,,,
9781680000000.0,"Paper Princess (The Royals, #1)",Erin Watt,paperback,364,read,,2017-08-31 00:00:00,2016,3.0,3.95,emotional,fast,Romance
9781680000000.0,"Paper Princess (The Royals, #1)",Erin Watt,paperback,364,read,,2017-08-31 00:00:00,2016,3.0,3.95,emotional,fast,New Adult
9781680000000.0,"Paper Princess (The Royals, #1)",Erin Watt,paperback,364,read,,2017-08-31 00:00:00,2016,3.0,3.95,emotional,fast,Contemporary
9781680000000.0,"Paper Princess (The Royals, #1)",Erin Watt,paperback,364,read,,2017-08-31 00:00:00,2016,3.0,3.95,emotional,fast,Young Adult
9781680000000.0,"Paper Princess (The Royals, #1)",Erin Watt,paperback,364,read,,2017-08-31 00:00:00,2016,3.0,3.95,emotional,fast,Fiction
9781680000000.0,"Paper Princess (The Royals, #1)",Erin Watt,paperback,364,read,,2017-08-31 00:00:00,2016,3.0,3.95,emotional,fast,High School
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,emotional,fast,Fantasy
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,funny,fast,Fantasy
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,hopeful,fast,Fantasy
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,emotional,fast,Middle Grade
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,funny,fast,Middle Grade
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,hopeful,fast,Middle Grade
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,emotional,fast,Fiction
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,funny,fast,Fiction
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,hopeful,fast,Fiction
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,emotional,fast,Romance
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,funny,fast,Romance
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,hopeful,fast,Romance
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,emotional,fast,Adventure
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,funny,fast,Adventure
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,hopeful,fast,Adventure
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,emotional,fast,Magic
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,funny,fast,Magic
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,hopeful,fast,Magic
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,emotional,fast,Mystery
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,funny,fast,Mystery
36590488.0,Bonus Keefe Story (Keeper of the Lost Cities),Shannon Messenger,digital,15,read,,2019-08-28 00:00:00,2017,5.0,4.58,hopeful,fast,Mystery
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,adventurous,medium,Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,challenging,medium,Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,emotional,medium,Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,funny,medium,Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,mysterious,medium,Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,tense,medium,Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,adventurous,medium,Romance
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,challenging,medium,Romance
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,emotional,medium,Romance
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,funny,medium,Romance
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,mysterious,medium,Romance
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,tense,medium,Romance
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,adventurous,medium,Adult
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,challenging,medium,Adult
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,emotional,medium,Adult
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,funny,medium,Adult
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,mysterious,medium,Adult
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,tense,medium,Adult
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,adventurous,medium,Fae
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,challenging,medium,Fae
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,emotional,medium,Fae
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,funny,medium,Fae
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,mysterious,medium,Fae
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,tense,medium,Fae
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,adventurous,medium,Urban Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,challenging,medium,Urban Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,emotional,medium,Urban Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,funny,medium,Urban Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,mysterious,medium,Urban Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,tense,medium,Urban Fantasy
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,adventurous,medium,Fiction
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,challenging,medium,Fiction
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,emotional,medium,Fiction
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,funny,medium,Fiction
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,mysterious,medium,Fiction
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,tense,medium,Fiction
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,adventurous,medium,New Adult
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,challenging,medium,New Adult
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,emotional,medium,New Adult
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,funny,medium,New Adult
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,mysterious,medium,New Adult
9781410000000.0,"House of Sky and Breath (Crescent City, #2)",Sarah J. Maas,hardcover,805,read,2023-01-13 00:00:00,2023-01-08 00:00:00,2022,5.0,4.51,tense,medium,New Adult
9781480000000.0,"Nightfall (Keeper of the Lost Cities, #6)",Shannon Messenger,digital,576,read,,2019-08-25 00:00:00,2017,5.0,4.58,adventurous,fast,Fantasy
9781480000000.0,"Nightfall (Keeper of the Lost Cities, #6)",Shannon Messenger,digital,576,read,,2019-08-25 00:00:00,2017,5.0,4.58,emotional,fast,Fantasy
9781480000000.0,"Nightfall (Keeper of the Lost Cities, #6)",Shannon Messenger,digital,576,read,,2019-08-25 00:00:00,2017,5.0,4.58,funny,fast,Fantasy
9781480000000.0,"Nightfall (Keeper of the Lost Cities, #6)",Shannon Messenger,digital,576,read,,2019-08-25 00:00:00,2017,5.0,4.58,mysterious,fast,Fantasy
9781480000000.0,"Nightfall (Keeper of the Lost Cities, #6)",Shannon Messenger,digital,576,read,,2019-08-25 00:00:00,2017,5.0,4.58,adventurous,fast,Middle Grade
9781480000000.0,"Nightfall (Keeper of the Lost Cities, #6)",Shannon Messenger,digital,576,read,,2019-08-25 00:00:00,2017,5.0,4.58,emotional,fast,Middle Grade
9781480000000.0,"Nightfall (Keeper of the Lost Cities, #6)",Shannon Messenger,digital,576,read,,2019-08-25 00:00:00,2017,5.0,4.58,funny,fast,Middle Grade
9781480000000.0,"Nightfall (Keeper of the Lost Cities, #6)",Shannon Messenger,digital,576,read,,2019-08-25 00:00:00,2017,5.0,4.58,mysterious,fast,Middle Grade
